Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15
-0.04424797,-0.31083435,-0.3959252,-0.50821644,0.21253626,-0.11247851,-0.006950993,-0.3022864,0.09658316,-0.24600331,-0.06459104,0.12093702,-0.013840819,0.053760517,0.5988746,-0.12746114
-0.24982634,-0.14711212,-0.3112258,-0.038273748,0.60650814,0.12211658,0.12995794,0.43028975,0.44107306,-0.12549657,-0.65415126,0.25781554,0.11052898,-0.53720427,-0.29294202,-0.47501406
-0.6216924,-0.21877363,-0.11745984,-0.8594283,0.45807633,-0.009948749,0.27307287,-0.49948958,-0.40298727,-0.27442613,0.22245169,-0.11166167,-0.12907639,0.11408483,0.33689892,-0.16446617
-0.4571258,-0.40890852,-0.43216655,-0.11843558,0.25586054,-0.12832227,0.098957255,-0.03798326,0.21285103,-0.093001395,-0.25814825,0.23709626,-0.4830561,0.17670989,0.3141496,-0.17260103
-0.3084343,-0.50153494,-0.07730203,-0.16531326,-0.030028407,-0.23857985,-0.16085961,-0.39895877,0.1694209,-0.17464918,-0.21678856,-0.042456582,-0.57506573,0.12347103,0.105613574,-0.56505966
0.2328941,-0.37741286,0.30423418,-0.58452666,0.35320845,-0.17986459,0.18798396,-0.26871505,-0.4487472,-0.04957705,0.39640754,-0.30365658,-0.013236592,-0.4682994,-0.087021366,-0.37796965
-0.33373818,-0.17755929,-0.10941098,-0.17060083,0.37334925,0.01870808,0.025717415,-0.24063936,0.54702485,-0.42890066,-0.74629176,-0.519243,-0.36653516,-0.28430903,-0.20776558,-0.7073116
-0.3539919,-0.42925987,-0.016365498,-0.24410091,-0.1956309,-0.0662719,0.36819533,-0.45600605,0.26895458,-0.21829069,-0.6190819,0.14850508,-0.12595145,0.18854548,0.43489724,-0.20373309
-0.093053035,-0.25386643,-0.28044507,-0.72904146,0.5147957,0.058609724,-0.042971123,-0.21243873,-0.1672923,-0.27019936,0.18120897,-0.105201304,-0.2184531,-0.41293722,0.15320815,-0.6906171
-0.3833001,-0.7451473,-0.07334085,-0.60219073,0.050729364,-0.1582732,-0.051545624,-0.3224927,0.1773251,-0.13508722,-0.12348709,0.20423801,-0.47107562,-0.23869818,0.11979002,-0.5702636
-0.5985844,-0.48982412,0.5525927,-0.425802,0.4493345,0.13629258,0.08292532,-0.33824885,0.053399473,-0.24940966,-0.17940283,-0.35303295,-0.35910988,-0.4278715,0.05260237,-0.209026
-0.13005355,-0.6007557,-0.45397177,-0.34911948,-0.30970237,-0.21058817,-0.35864297,-0.360903,0.23926488,-0.26157457,-0.28139254,0.063179,0.29231334,0.18751128,0.6526038,0.34122494
-0.3862355,-0.49997324,-0.45229444,-0.7320776,0.33936477,0.048960827,0.26514265,-0.08502038,0.15967159,-0.18622504,-0.3804782,0.2310362,-0.3508884,0.22779931,0.1445982,-0.23664458
-0.20456964,-0.39387125,0.069452226,-0.69179714,0.37192035,-0.02905868,-0.13979328,-0.23670278,0.15942188,0.0037289262,-0.23194021,0.33041728,-0.30125734,-0.1887135,-0.13320069,-0.39580658
-0.29615816,-0.05443299,0.028482795,-0.015170388,0.6928422,-0.015294742,0.015983496,-0.035626706,0.63265127,-0.2810288,-0.95472634,-0.334472,-0.23232678,-0.44058612,-0.31679845,-0.44631508
0.028186388,-0.32584205,-0.38307998,-0.70722675,0.86127746,0.10641797,0.0886291,0.005890947,0.14459185,-0.29853427,0.26075765,-0.18845473,-0.095531486,-0.42120463,-0.28125423,-0.3945839
-0.1068732,-0.7430948,-0.35471883,-0.47441593,-0.17981504,-0.26305473,-0.27787733,-0.45080152,0.21111143,-0.31365606,-0.09131197,0.19508593,-0.016012916,0.11398647,0.3467821,0.19630721
-0.30920812,-0.3286904,-0.0803022,-0.8535471,0.83397526,0.16741088,-0.027583122,-0.20113926,-0.2944467,0.100168005,0.28497365,-0.10390716,-0.013545776,-0.42722607,-0.19015881,-0.43806395
0.00490354,-0.41827095,-0.3538666,-0.89217615,0.63791305,0.051195785,-0.15621029,-0.30208275,-0.10564669,-0.31962347,0.33170378,-0.014080659,-0.11495594,-0.45308834,-0.1369784,-0.5386716
-0.12235626,-0.04114513,-0.058130197,-0.5503838,0.32298672,-0.047320083,-0.018117681,-0.043830268,-0.03223005,-0.11805893,0.15106392,-0.27544445,0.29769465,-0.2779279,-0.045899518,-0.87525827
-0.07612685,-0.37029645,0.21174449,-0.6854253,0.89328074,0.0014655665,0.14863323,-0.4715648,0.21848932,-0.31653664,0.13947171,-0.41932505,-0.20544633,-0.45995197,-0.061225884,-0.6543641
-0.40016323,-0.04616505,0.10572581,-0.30057213,0.17404893,0.28010815,-0.34931877,0.26743117,0.10705843,-0.50371486,-0.7489971,-0.28254706,-0.45271033,-0.48666185,-0.1379794,-0.69835407
-0.26601195,-0.1667952,-0.21970692,-0.5562857,0.11534857,0.035408467,0.05805159,-0.11302967,-0.1334693,-0.03916954,-0.038788307,0.00075906515,0.11578887,-0.14915459,0.52444446,-0.19638804
0.09760931,-0.292051,0.15818241,-0.5067998,0.63005835,0.11340678,0.26767465,-0.2903106,-0.29427692,-0.10599018,0.066390246,-0.35359114,-0.21106958,-0.523965,-0.36696473,-0.6322865
0.03432545,-0.5194369,0.1922952,-0.09385376,-0.26272488,-0.16895643,0.07269117,0.16271633,0.19515,0.16263492,-0.2695082,0.2180805,-0.06695902,-0.29451242,-0.17887077,0.08607634
0.12380169,-0.24062365,-0.3430924,-0.50871325,0.12074364,-0.062397096,-0.1749346,-0.18251325,-0.016152695,-0.21451873,0.12342017,-0.12554601,-0.024772303,-0.24357735,0.08971973,-0.57417023
-0.1903663,-0.41109735,0.100123554,-0.096077085,-0.091352865,0.0498071,0.21997556,-0.06665027,-0.3210944,0.13375108,0.035538726,-0.2631544,0.079441175,-0.51553124,0.00648373,-0.6502383
-0.6233381,-0.13379434,-0.51647705,-0.4098592,0.54853857,0.025552139,-0.10247129,-0.11968914,0.0043665785,-0.5047027,-0.18835276,-0.045146935,-0.47340593,-0.16134457,-0.3063149,-0.6861372
-0.30394548,-0.41520602,-0.24099538,-0.5971223,0.34961474,0.10897443,-0.20831469,-0.36275816,-0.14933404,-0.05353043,0.05694695,0.07486726,0.086037025,-0.31426948,0.008807771,-0.39484408
-0.67783725,0.1333853,-0.03960377,0.0853018,0.055908874,0.14400214,0.16855264,-0.04776724,0.67586035,-0.1825552,-1.0433313,-0.54893965,-0.26987946,0.025998766,0.00928496,-0.75896436
-0.2904325,-0.70756924,0.25398323,-0.37468037,0.9422298,-0.21667138,0.071706474,-0.39810434,0.21042778,0.17066564,0.15452817,0.036209784,-0.09977978,-0.17874263,0.004711358,-0.016724655
-0.105082884,-0.7122437,-0.07626141,-0.09636115,-0.40108442,-0.034707293,-0.3822824,-0.2548872,-0.21393166,-0.08917186,-0.014179058,-0.47131294,0.5927778,-0.06673712,0.097546175,0.19531113
0.07985103,-0.29282564,-0.086818896,-0.10583013,-0.37550104,-0.08517294,0.07243177,0.05355942,0.21799901,-0.15326986,-0.3205731,0.0647849,0.6415783,0.011243317,0.31621033,-0.06927821
-0.11739771,-0.18338345,-0.1974447,-0.6085868,0.25753084,-0.19533624,-0.21745187,-0.43192723,0.41833416,-0.39308563,-0.07682481,-0.14757225,-0.48418692,0.020942166,0.28889298,-0.19932404
-0.08044458,-0.11647132,-0.1941674,-0.645429,0.2775271,-0.084266126,-0.037992824,-0.40878183,0.065003306,-0.17825249,-0.038519524,0.090453744,-0.14868274,-0.33961368,0.318685,-0.4353914
-0.2697253,-0.25759208,-0.4103056,-0.443754,0.44435832,0.049780637,0.026092138,0.2267155,0.52280366,-0.16468251,-0.22166455,0.36041087,-0.14985788,-0.10676312,-0.57086694,-0.296046
-0.068646476,0.0123842545,-0.40246207,-0.70132256,0.1660104,0.25690746,0.02875157,-0.41379145,0.045912318,-0.25886714,-0.31756034,-0.29215547,-0.04678216,-0.20186232,-0.05014949,-0.7311977
0.38710025,-0.58310485,0.31066605,-0.24673404,0.24698456,-0.26147532,-0.1942368,-0.7639976,0.14893916,-0.2706603,0.15994418,-0.6803096,0.49082604,-0.09652465,0.4946347,0.059134353
-0.5416012,-0.45019156,0.094234444,-0.42544574,0.63085324,0.14007778,0.1628236,0.10921554,0.08781047,0.039914764,-0.0130668655,0.26732117,-0.27744216,-0.3289274,0.033551913,-0.29606912
-0.53316545,-0.47011256,0.07971689,-0.50334466,1.0062988,0.25081366,0.069958314,-0.47219023,-0.057050414,-0.027931258,0.1292522,-0.05866021,-0.11808307,-0.3519639,-0.16488107,-0.24477905
-0.7380004,-0.58499527,0.41920158,-0.008303367,0.17332213,0.059479415,-0.27460456,0.20720117,-0.05055511,-0.4150416,-0.11339096,-0.068259045,-0.63665146,-0.29926437,0.47678483,-0.28962108
-0.1627694,-0.631704,-0.48805252,-0.53474045,-0.018488167,-0.39061785,-0.096276164,-0.7047672,-0.037614726,-0.23931345,-0.12443401,0.032203175,0.31769574,0.24589902,0.40407363,0.2635591
-0.3142679,-0.7869945,-0.21015221,-0.3102158,0.31498355,-0.16498001,-0.13773927,0.003752457,0.3353074,-0.17328542,-0.2191841,0.30227047,-0.49209318,0.12471912,-0.4270602,-0.27288282
-0.16894713,-0.116167635,-0.21316645,-0.6293926,0.1576901,0.039191656,0.06208437,-0.45419583,-0.41340116,-0.21054727,-0.1518512,-0.10782844,-0.13280359,0.042479478,0.25218725,-0.3528736
-0.44814244,-0.057400748,-0.15811712,-0.22750834,0.2627948,0.05061622,0.19387989,0.13125807,0.36924163,-0.39393008,-0.7556571,-0.4334507,-0.21675846,-0.3086515,-0.11897136,-0.62861484
-0.38898864,-0.7837009,0.031089699,-0.1710982,-0.18609561,-0.3144877,0.17811657,-0.28711775,0.53174317,-0.14940542,-0.48006663,0.28950417,-0.55606323,-0.13625741,0.48826885,-0.2526593
-0.22124703,-0.53355414,0.39344096,-0.64473855,0.7592655,-0.1421718,0.16870931,-0.7124026,-0.41886908,-0.2139328,0.33891818,-0.090244904,-0.1101316,-0.3694061,-0.08390857,-0.19309238
-0.48567694,-0.6137619,-0.61840487,-0.9799838,0.25964674,-0.097374305,0.027967393,-0.3410814,-0.031930827,-0.23403414,0.055085264,0.30160487,-0.36617175,0.2562982,-0.108896986,0.11166279
-0.42554748,-0.5941584,-0.49286625,-0.44674167,0.2654728,-0.16839145,0.21124178,-0.09301816,0.37460563,-0.22057827,-0.40915033,0.30682558,-0.49368957,0.42703348,0.31127623,0.11510635
-0.69009805,-0.8715233,-0.22759935,-0.42598176,-0.20681553,-0.27649105,0.03899936,-0.4114069,0.119849525,-0.16687724,-0.14242306,0.34183878,-0.30567712,0.41066134,0.27474552,-0.15441483
-0.40953654,-0.227472,0.64691293,-0.12775609,0.039277654,-0.24553426,0.026069526,0.10141738,-0.40680704,0.32409328,-0.38428703,-0.09441906,0.034736097,0.6152266,0.12439452,0.24013248
-0.20468913,0.14619939,0.26604176,-0.38866556,0.43850148,-0.46188056,0.32441986,-0.5440824,0.62496734,-0.37104803,-0.8939411,-0.011760116,-0.51809436,-0.016739007,0.002254689,-0.58122456
-0.17113861,0.013869196,0.15129793,-0.523872,-0.3068082,-0.9743718,0.6176697,-0.08461413,-0.072438516,0.3749346,-0.45300382,0.54157543,0.12519029,0.68591404,-0.13411383,0.33100864
-0.34628102,-0.36901373,-0.021691278,-0.31049317,-0.2698408,-0.4440915,0.053811956,-0.026353523,-0.4547649,0.1736817,-0.36596778,0.0068278313,0.09970716,0.5547639,0.23859389,0.4995847
-0.19053523,-0.15012449,0.5630741,0.079081,-0.009961922,-0.19904986,0.53151315,-0.06667176,0.4147886,-0.21506226,-0.4073571,0.49807775,-0.55533415,0.52829015,-0.059623003,0.102806926
-0.21061864,-0.118488565,0.08107838,-0.26480415,0.13593972,-0.26617724,0.3505239,0.0025401395,0.15049808,-0.20917362,-0.24712029,0.4597565,0.01142714,0.32645303,0.01604664,0.25511953
-0.1943486,-0.40394762,-0.21345934,-0.34110773,-0.112274945,-0.29317403,-0.102954045,-0.1618669,-0.076563396,-0.07029167,-0.4663261,0.13853526,0.23484467,0.39703658,0.33085543,0.37032637
-0.16965483,-0.059102245,0.44429594,-0.24231088,-0.14022495,-0.6558567,0.56652325,-0.010326572,-0.18698698,0.3517855,-0.19829407,0.19974382,0.11282783,0.72959346,-0.07543594,0.35259473
-0.00900168,-0.13607451,0.13095152,-0.6254462,0.26702148,-0.21428177,0.0013339277,-0.041473806,-0.1559027,-0.36644945,-0.08957679,0.0975329,-0.25800088,0.37317282,0.011339165,0.18602207
-0.14076245,-0.32682374,0.055903822,-0.36604723,-0.03621333,-0.46547192,0.1735378,-0.39939436,-0.079174526,0.15829818,-0.6248173,0.04330019,0.42884374,0.5364421,0.4153148,0.38527668
-0.11096001,-0.21671993,0.343707,-0.56431234,0.14020869,0.12322341,0.00474884,0.16815156,-0.2342831,-0.25828248,0.18092027,-0.21887007,-0.37170002,0.31727976,0.2551803,-0.032970134
-0.13952956,-0.56205773,0.43367368,-0.39836177,-0.25231504,-0.39754742,0.079920664,0.047499817,0.019653814,-0.4057711,-0.095618054,0.101575375,-0.2936339,0.4065234,-0.03586994,0.29164568
-0.038147584,-0.03903687,0.25415733,-0.5692975,0.46074814,0.16913325,0.087857045,0.030096691,-0.28601348,0.080131516,0.07231702,-0.08688773,-0.33163297,0.26902255,0.1741166,0.06606394
-0.36240482,-0.33881545,0.66482323,-0.3312273,0.046785455,-0.38604212,0.103853,-0.028605888,-0.45316175,0.35355705,-0.47784975,0.1519383,-0.21852706,0.8047121,-0.03451878,0.43429825
-0.34808958,-0.09979871,0.20672956,-0.4362074,0.40779108,0.018022716,-0.0714124,0.050743733,-0.43353587,0.13001893,0.047533408,0.12962708,-0.2315825,0.34312156,-0.06254756,0.3063753
-0.15440801,-0.69421095,0.31651857,-0.5679081,-0.18461686,-0.32119143,0.10168676,-0.20226188,0.15566243,-0.23859982,-0.15303722,0.022693917,-0.22150928,0.25291204,0.08357009,0.19573174
-0.2146059,-0.2665633,0.38983127,-0.40293485,-0.13926877,-0.21611337,0.12719254,-0.057063926,-0.0443917,-0.22314852,-0.042603366,0.17392479,-0.22763231,0.47956017,0.07342398,0.3640173
-0.2971297,-0.25956634,0.45294243,0.07970992,-0.028885089,-0.25611037,-0.026272349,0.4229172,-0.2115905,0.16806394,-0.37595057,0.11757779,-0.35108447,0.23963639,-0.020841006,0.25133038
-0.10973847,-0.14539848,0.13581209,-0.6533904,0.10228278,-0.15923835,0.15101258,0.44811717,-0.10717348,-0.23705387,0.18734562,-0.0047758743,-0.16463955,-0.16717523,0.12888356,-0.2950655
-0.3139372,-0.09872331,0.3870874,-0.46606448,0.11043494,-0.14372833,0.08434634,-0.09447898,-0.32664365,0.18440825,-0.21463004,0.051981285,-0.010009574,0.5192047,0.3351523,0.08558409
-0.28391224,-0.29758736,0.3322271,-0.34395993,0.2610058,-0.17447658,0.017784223,-0.06846297,-0.16221608,0.0017066821,-0.15446515,0.30257374,-0.2944991,0.4225035,0.133579,0.26239303
-0.3019773,-0.22441143,0.3997164,-0.009671912,-0.42095095,-0.40447646,0.16566265,0.18054765,-0.13564532,-0.025945,-0.29761246,-0.048042215,-0.20195043,0.474145,3.7308782e-05,0.3493102
-0.11499384,-0.109793976,0.2869921,-0.99887896,0.23265475,-0.27524495,0.7234692,-0.5071914,0.14108175,-0.22469167,-0.22987375,0.22209905,-0.35718223,0.56548864,-0.13464265,0.16370982
-0.23073924,-0.37910685,0.34499544,-0.109908015,-0.1365081,-0.40414023,-0.0015627109,0.1376057,-0.083690025,-0.008239798,-0.52267545,0.09385148,-0.09310785,0.5430829,0.28271338,0.42064914
-0.171048,-0.23734415,0.2085095,-0.40589795,0.06837702,-0.2088786,0.1982026,-0.2037736,0.18356732,-0.27755958,-0.32270497,0.26506585,-0.24935526,0.1637555,0.38524136,0.17311528
-0.19052951,-0.029688716,0.4759619,-0.545592,0.23804112,0.2692861,-0.06607561,0.0979303,-0.2645441,-0.24477817,0.41324136,-0.19516219,-0.4333313,0.27935237,0.2585774,-0.13566908
0.1605224,-0.20320393,0.49433482,0.117965564,-0.46303633,-0.33421993,0.3621137,0.1614303,0.092821375,-0.362293,-0.25467166,0.29134244,-0.21107696,0.3077225,0.089193255,0.12835255
-0.3197624,-0.29231524,0.13018563,-0.17218189,0.19972716,-0.10908665,0.14458254,-0.15091966,0.23299389,0.22335327,-0.20136121,0.1800736,-0.4021664,0.60655314,-0.2836492,0.37880656
-0.061887227,-0.20673707,0.9134025,-0.4153702,-0.021816388,-0.21311249,0.30161732,0.13480711,-0.26630065,-0.060373984,-0.2077058,-0.047898896,-0.29360127,0.5293656,-0.07949856,0.215197
-0.31520844,-0.2991436,-0.04252269,-0.3949554,0.18917103,0.049830727,-0.2571746,0.32130623,-0.3433609,0.22161898,-0.17063245,-0.036011815,0.137961,0.26163658,-0.107180014,0.19353753
-0.23190145,0.16519621,0.31534716,-0.7388319,0.3310248,0.2756946,-0.0684731,-0.100240156,-0.60611355,-0.039398298,0.044093296,-0.27570364,0.015865924,0.14160028,0.045663636,-0.16492073
0.10591549,-0.084898874,0.4171415,-0.6262033,-0.19389774,-0.26732215,0.48220187,0.2696025,0.120927624,-0.11690402,0.08841229,-0.0651323,-0.43333015,0.18660645,-0.08138719,0.16327201
-0.081548735,-0.20296206,0.18489614,-0.4281412,0.24702659,-0.20180115,0.15924427,-0.08317225,0.09628603,-0.32411534,-0.025927592,0.22179975,-0.19390553,0.35377538,0.19814378,0.34068716
-0.1634626,-0.23530942,0.4177585,-0.2443963,0.031728327,-0.21671776,0.17693743,-0.02625702,-0.24651265,-0.1744341,-0.46535045,0.47736287,-0.09860966,0.4548723,-0.19440375,0.2588056
-0.15941766,-0.16974364,0.84546,-0.5801773,0.06861389,-0.25841552,0.1846053,0.2171716,0.05230821,-0.0115671605,-0.085664205,0.19452195,-0.4669534,0.5737685,0.12399554,0.22361225
-0.42898327,-0.24877167,0.30537874,-0.4678338,0.12224684,-0.31404948,-0.19034454,-0.09048036,-0.65291375,0.17025279,-0.33154586,0.081348106,0.053204007,0.57975125,-0.0477973,0.29614693
-0.20374654,0.02145744,0.44385764,-0.377348,0.05345124,-0.3740384,0.5573969,-0.13146561,0.110269025,0.43193263,-0.15781069,0.1525558,0.020509731,0.55714136,0.016172681,0.44838533
-0.00062469393,-0.11267568,-0.08560575,0.16446227,-0.08857487,-0.40035957,-0.0815264,-0.18117441,0.5193108,-0.06851095,-0.82519394,-0.2655562,0.4180557,-0.061166257,-0.14599021,-0.31400687
0.064315505,0.04447537,0.37162933,-0.7150295,0.1962498,-0.22185138,0.2224366,-0.39491177,-0.3795032,0.21941125,-0.2519688,0.14476807,0.30154768,0.6107968,0.01812695,0.2544912
-0.05889365,0.053438276,0.07451819,0.10058577,-0.48768103,-0.7953969,0.6741271,-0.16003188,0.32951793,-0.07870595,-0.86935705,0.36214882,0.024547732,0.32440722,0.03722011,0.4954448
-0.044129662,-0.23493153,0.34634942,0.05031328,-0.42156854,-0.28660527,0.05428857,0.06677249,0.2808481,-0.3622068,-0.43002984,0.0006353557,-0.3190061,0.42926756,0.25759575,0.2805619
-0.17313947,-0.5072153,0.13757649,-0.3698524,0.18768334,0.11453003,-0.31567955,-0.29273805,-0.39049408,0.061295196,0.0023796707,-0.4214425,-0.19010186,0.34466362,0.3381027,0.10876727
-0.013677921,-0.20025057,-0.4199431,-0.35317254,0.13646853,-0.2732702,-0.062196497,-0.21120518,0.3260122,-0.46021566,-0.58630824,-0.24903622,0.4873747,0.021048428,0.19296412,0.26109105
-0.13079047,0.123035505,0.26152468,-0.63361716,0.3832969,0.31879854,-0.1239472,0.18055877,-0.38814607,-0.064608425,-0.08821505,-0.37205803,-0.2694954,0.08480032,-0.0681335,-0.01776416
-0.31746575,-0.31402802,0.20574474,-0.17390251,-0.1327952,-0.46951175,0.4828106,0.2807393,-0.05914343,0.32372195,-0.49889302,0.5917511,-0.08515488,0.47252887,-0.16838916,0.27623567
-0.12141694,-0.17775974,0.7444925,-0.5437296,-0.049046993,-0.2569146,0.4089978,0.15708713,-0.07153311,0.03856553,0.12058658,0.09352803,-0.5173847,0.48881662,-0.264816,0.22969265
-0.28385073,-0.31747174,0.9487177,-0.20953278,-0.17262909,-0.091196656,-0.10839674,0.039714813,-0.5017246,0.11164057,-0.44314143,-0.13404033,0.34884912,0.39997202,0.12841335,0.33206713
-0.04622259,-0.19256599,0.5474742,-0.013036184,-0.34110367,-0.31711096,0.17108959,0.18994625,0.03224743,-0.0031970665,-0.31920394,0.15032278,-0.43892452,0.38713467,0.3154481,0.31549254
-0.09576239,-0.2229583,0.5376533,-0.13761842,-0.0019307691,-0.13412338,0.11113569,0.11898126,0.27039695,-0.07125855,-0.2680571,0.36319935,-0.648418,0.4322615,0.07728551,0.20902397
-0.22176751,-0.11548787,0.68018913,-0.3399933,0.07902586,-0.2194675,0.14335044,0.1879125,-0.12959811,0.032231152,-0.09695695,0.30496478,-0.26728296,0.49102843,0.04620595,0.1961123
-0.2314767,-0.18142122,0.1581904,-0.24219108,-0.17116329,0.049388267,-0.068331465,0.4469121,-0.19869241,0.10702951,0.14286032,-0.15527676,-0.32221246,0.43247047,-0.0951138,-0.065543704
-0.21365172,-0.3141593,0.55095744,0.23797998,-0.4652798,-0.13368349,0.0799042,0.2374854,-0.07266608,-0.2612966,-0.5085246,0.048120722,-0.60558885,0.34150356,0.27976632,0.36540207
0.18672165,-0.51945776,0.660101,0.09077963,0.073432855,-0.43246782,0.20159328,0.22655535,-0.16128914,-0.2714678,-0.18722278,0.2505644,-0.20503844,0.39462078,-0.14744781,0.04519707
-0.030661467,-0.30928674,0.7262767,-0.1323688,-0.2014294,-0.36286873,0.27037182,-0.040654615,0.16715094,-0.35551646,-0.40153682,0.20600654,-0.45328182,0.6264647,0.05361123,0.26004776
0.16737336,0.001531966,0.6216324,-0.5046505,-0.2503136,-0.5012395,0.3612127,-0.08641878,-0.20750205,0.055548042,-0.046076484,0.017974645,0.012880987,0.6175336,0.15211923,0.13411826
-0.26825264,-0.3447519,0.34759492,-0.116876125,-0.38976964,-0.1398724,-0.027707461,0.24286143,-0.03621588,-0.15966493,-0.45122978,0.021310046,-0.5130831,0.45630953,0.2545391,0.27083322
-0.10109207,-0.11279935,0.31677833,-0.55067295,0.29120982,0.060487993,-0.020073283,-0.045596633,-0.35756794,-0.36199442,0.29243976,-0.12837723,-0.19243044,0.25084978,0.34981856,-0.11333846
-0.15906441,-0.13201499,0.2586987,-0.51873946,0.040594883,-0.13643304,-0.071456194,0.19844258,-0.4557201,-0.060390513,-0.26173243,-0.13235039,0.011230987,0.3751963,-0.17011733,0.2755863
-0.12976223,-0.1903706,0.38759467,-0.15188843,-0.23601343,-0.3985328,0.1689109,0.38360617,0.12001743,-0.27381173,-0.10499504,0.13843337,-0.309865,0.33093694,-0.052243054,0.4165292
-0.47611132,-0.49767184,0.07428878,-0.40014958,0.2298651,-0.5003337,0.2295683,-0.30096218,0.08722639,-0.1749641,-0.38582975,0.34631258,-0.10045572,0.25995493,0.28792897,0.12941201
-0.2166848,-0.35482404,-0.053617932,-0.2908439,-0.08238688,-0.45169085,0.08903826,-0.2012282,-0.401035,0.26080948,-0.4590738,-0.03822679,0.55251294,0.42894885,0.26904508,0.4836698
-0.052930914,-0.006940257,0.73918694,-0.46378946,0.09497765,-0.06790024,0.31902337,0.27689925,-0.39327288,-0.021489829,0.19005641,-0.019541152,-0.32790765,0.49235165,-0.18431447,0.05937114
-0.011892267,-0.262994,0.45372555,-0.35199702,-0.14917788,-0.14616677,0.066955805,-0.08631125,-0.15776671,-0.20244493,0.043581724,-0.1316176,-0.42107102,0.51048326,-0.10483964,0.29118457
-0.3928654,-0.42990825,-0.07391245,-0.50095534,0.44507086,0.14308125,-0.012485173,0.049970273,-0.2795594,0.37878454,0.0220569,-0.04065592,-0.250652,0.43248978,-0.30348638,0.5603504
0.035322852,-0.25027448,0.34347403,-0.29840624,-0.19977356,-0.37813288,0.5193261,0.102350876,0.21436535,-0.37898093,-0.22014388,0.38619828,-0.46249852,0.5015985,-0.19166185,-0.019644544
0.14139856,-0.26074365,0.4401197,0.090946764,-0.09132465,-0.09224412,0.122475,0.32108042,-0.12709384,-0.26219964,-0.10937223,0.06825687,-0.19366424,0.1568728,0.20964621,0.09871516
0.14856657,-0.12419918,0.71222705,0.019782618,-0.37712848,-0.329858,0.11798863,-0.25398204,-0.039695647,-0.11072531,-0.32171792,-0.23134701,-0.72954655,0.6179185,-0.19346727,0.27785325
-0.19439946,0.08539416,0.59332305,-0.7333468,0.5427506,0.516939,0.4493155,0.20255996,-0.18143977,-0.08105741,0.2618313,-0.2181956,-0.14105193,0.3509617,-0.5149055,0.049273144
-0.032822035,-0.0795709,0.5664249,-0.6100646,0.23257796,-0.119805254,0.3538223,0.21632321,-0.08771246,0.064691335,0.044806406,0.13721204,-0.28968984,0.36494938,-0.14231044,0.3386191
-0.05979382,-0.12250817,0.3430387,-0.52906483,0.2679657,-0.11389879,0.13942727,0.18348265,-0.2912542,-0.20129864,0.030318856,-0.24825801,-0.059809126,0.29045328,0.053923618,0.44075978
-0.025246752,-0.3032335,0.22022983,-0.35809338,0.0036854702,-0.31363314,-0.22834536,0.15166569,-0.5486124,0.14009716,-0.43859357,-0.020433068,0.39898247,0.34904107,0.05048221,0.06158639
-0.015047863,-0.03858442,0.36003053,-0.72223306,0.41471893,-0.2754134,0.6202791,-0.11374289,0.06735961,-0.07407868,0.079140045,0.2273349,-0.27460542,0.5638282,-0.35188943,0.24235725
-0.39077532,0.34526387,0.33743227,-0.7454779,0.08355121,-0.19516933,0.2091464,-0.13236864,0.10885978,-0.47660923,0.013000816,-0.22626677,-0.30488515,0.35876432,-0.33534527,-0.0050608017
-0.13013117,0.0027650557,0.28570047,-0.58214974,0.35512632,0.039149985,0.39232898,-0.2308372,-0.029750468,-0.10557356,-0.13466713,0.27126074,-0.21193942,0.27344033,0.28548864,-0.0035564848
0.19371283,-0.14284645,0.81371444,-0.40560466,-0.17346607,-0.35144663,0.7769606,0.01420955,-0.13027899,0.22692484,-0.1503877,0.38351297,-0.12376382,0.50740695,-0.31885046,0.03086443
0.06843571,-0.046844833,0.36517477,0.107273296,-0.55438805,-0.62277454,0.55527264,-0.075611144,-0.2066362,-0.08370133,-0.64490443,0.23892818,-0.16344371,0.43222636,0.0482946,0.4432184
-0.33709642,-0.393274,0.2365667,-0.21557492,-0.2908746,-0.18605973,-0.11573571,0.11124888,-0.24711564,-0.23202583,-0.31834775,0.0147664845,-0.050766446,0.46892604,0.08579655,0.35021445
-0.08205837,-0.1339314,0.3844794,-0.33358285,0.28167078,-0.32014394,0.46572077,0.018502917,0.27274212,0.33428827,-0.53044784,0.5091838,-0.27197662,0.55455,-0.0007758122,0.31067196
-0.26691544,-0.06345012,0.283254,-0.33199623,-0.5623397,-0.28115654,0.25664702,0.19760126,-0.29296455,-0.0055560768,-0.31970403,0.17967655,-0.2997092,0.40431753,0.12187441,0.085520424
-0.026539855,-0.11711922,0.24770337,-0.6506249,0.24218589,0.17114368,-0.11970948,0.10107693,-0.5587133,-0.20555413,-0.080656275,-0.053267293,-0.28100386,0.2869552,-0.048057072,-0.0023236298
0.0007283576,0.11807736,0.4206177,-0.7687303,0.34251386,-0.18029201,0.25357983,-0.15425195,-0.62027574,0.277393,-0.13449371,0.06802067,0.23342298,0.40761772,-0.018363096,0.3019819
